timestamp,session_id,category,action,property_id,property_ref,location,listing_type,property_type,price,filter_data,platform,page_url,referrer,user_agent
2026-01-28T00:46:29.862Z,rs_1769517309918_y8zq1m6bl,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:46:41.788Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:46:45.390Z,rs_1769517309918_y8zq1m6bl,click,pagination,,,,,,,"{""page"":614,""total_pages"":614}",,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:46:45.860Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:46:46.954Z,rs_1769517309918_y8zq1m6bl,click,card_click,183,AP1405,,,,,"{""property_id"":183,""property_ref"":""AP1405""}",,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:46:48.338Z,rs_1769517309918_y8zq1m6bl,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/spacious-apartments-in-marbella-AP1405/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:47:16.520Z,rs_1769517309918_y8zq1m6bl,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/spacious-apartments-in-marbella-AP1405/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:47:25.608Z,rs_1769517309918_y8zq1m6bl,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/spacious-apartments-in-marbella-AP1405/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:48:23.079Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/property/spacious-apartments-in-marbella-AP1405/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:49:07.166Z,rs_1769561347166_itgbmr3pl,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,,"Mozilla/5.0 (Linux; Android 11; moto g power (2022)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
2026-01-28T00:49:07.712Z,rs_1769561347712_db6e2j06d,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
2026-01-28T00:53:00.326Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/property/spacious-apartments-in-marbella-AP1405/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:53:00.944Z,rs_1769517309918_y8zq1m6bl,click,card_click,12195,R5242111,,,,,"{""property_id"":12195,""property_ref"":""R5242111""}",,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/property/spacious-apartments-in-marbella-AP1405/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:53:02.424Z,rs_1769517309918_y8zq1m6bl,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-marbesa-marbella-R5242111/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:53:21.589Z,rs_1769560537729_6x62vp0mi,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-marbesa-marbella-R5242111/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:57:58.217Z,rs_1769560230897_tuvsoqzvc,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:58:07.972Z,rs_1769560230897_tuvsoqzvc,click,share,12209,,,,,,"{""platform"":""facebook"",""property_id"":12209}",facebook,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:58:23.713Z,rs_1769560230897_tuvsoqzvc,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T00:58:25.765Z,rs_1769560230897_tuvsoqzvc,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T01:24:37.436Z,rs_1769563477437_k1cb2mgte,click,card_click,12209,R5288599,,,,,"{""property_id"":12209,""property_ref"":""R5288599""}",,https://witos323.sg-host.com/,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
2026-01-28T01:24:38.267Z,rs_1769563477437_k1cb2mgte,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599/,https://witos323.sg-host.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
2026-01-28T01:24:44.245Z,rs_1769563477437_k1cb2mgte,click,share,12209,,,,,,"{""platform"":""facebook"",""property_id"":12209}",facebook,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599/,https://witos323.sg-host.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
2026-01-28T05:13:23.654Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/?price_min=1000000&price_max=1500000,https://witos323.sg-host.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:13:47.284Z,rs_1769234717327_ogzmf126j,search,filter_change,,,,,,,"{""filter"":""location"",""value"":""15""}",,https://witos323.sg-host.com/,https://witos323.sg-host.com/properties/?price_min=1000000&price_max=1500000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:13:53.961Z,rs_1769234717327_ogzmf126j,search,filter_change,,,,,,,"{""filter"":""location"",""value"":null}",,https://witos323.sg-host.com/,https://witos323.sg-host.com/properties/?price_min=1000000&price_max=1500000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:13:58.260Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:14:01.192Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:14:32.719Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/listing-11/,https://witos323.sg-host.com/search-04/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:14:56.058Z,rs_1769234717327_ogzmf126j,wishlist,add,12198,,,,,,"{""property_id"":12198}",,https://witos323.sg-host.com/listing-11/,https://witos323.sg-host.com/search-04/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:02.052Z,rs_1769234717327_ogzmf126j,wishlist,viewed,R5291626,,,,,,"{""property_id"":""R5291626""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/listing-11/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:20.931Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/wishlist/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:22.461Z,rs_1769234717327_ogzmf126j,wishlist,add,12184,,,,,,"{""property_id"":12184}",,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/wishlist/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:23.859Z,rs_1769234717327_ogzmf126j,wishlist,add,12207,,,,,,"{""property_id"":12207}",,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/wishlist/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:25.694Z,rs_1769234717327_ogzmf126j,wishlist,viewed,R5227777,,,,,,"{""property_id"":""R5227777""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:25.694Z,rs_1769234717327_ogzmf126j,wishlist,viewed,R5053198,,,,,,"{""property_id"":""R5053198""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:25.694Z,rs_1769234717327_ogzmf126j,wishlist,viewed,R5291626,,,,,,"{""property_id"":""R5291626""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:34.303Z,rs_1769234717327_ogzmf126j,wishlist,pdf,R5227777,,,,,,"{""property_id"":""R5227777""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:34.303Z,rs_1769234717327_ogzmf126j,wishlist,pdf,R5053198,,,,,,"{""property_id"":""R5053198""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:15:34.303Z,rs_1769234717327_ogzmf126j,wishlist,pdf,R5291626,,,,,,"{""property_id"":""R5291626""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T05:24:54.344Z,rs_1769577894344_jtan818iv,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/middle-floor-apartment-for-sale-in-la-alcaidesa-sotogrande-R5287315/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEevOpIVez2TQVv7LI-YNfdNyNpiT0RyCE7vdHQr62CnSwn2AgaA5hrxsmYHAc_aem_uaI1DCl7KDFWLLNRvEHTNQ,https://www.facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
2026-01-28T05:57:42.202Z,rs_1769579862202_q0j4kezfh,view,property_view,12209,R5288599,Benalmádena,,Penthouse,1350000,"{""property_id"":12209,""property_ref"":""R5288599"",""property_type"":""Penthouse"",""location"":""Benalm\u00e1dena"",""price"":1350000}",,https://witos323.sg-host.com/property/middle-floor-apartment-for-sale-in-la-alcaidesa-sotogrande-R5287315/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEesi3tkxG2A6tctDUoth-tScxXTo-iTloWRIo33ZzOkoKamPnIL7FDsvU2UKA_aem_bWVA1u7uvdnnSHU8nMhIrg,https://www.facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
2026-01-28T08:15:03.198Z,rs_1769234717327_ogzmf126j,wishlist,viewed,R5227777,,,,,,"{""property_id"":""R5227777""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:15:03.198Z,rs_1769234717327_ogzmf126j,wishlist,viewed,R5053198,,,,,,"{""property_id"":""R5053198""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:15:03.198Z,rs_1769234717327_ogzmf126j,wishlist,viewed,R5291626,,,,,,"{""property_id"":""R5291626""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:42:28.685Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:44:52.739Z,rs_1769234717327_ogzmf126j,search,filter_change,,,,,,,"{""filter"":""location"",""value"":22}",,https://witos323.sg-host.com/search-06/,https://witos323.sg-host.com/search-05/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:44:52.739Z,rs_1769234717327_ogzmf126j,search,filter_change,,,,,,,"{""filter"":""locationName"",""value"":""Mijas Costa""}",,https://witos323.sg-host.com/search-06/,https://witos323.sg-host.com/search-05/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:44:55.161Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/?location=22,https://witos323.sg-host.com/search-06/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:45:13.085Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/listing-12/,https://witos323.sg-host.com/properties/?location=22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:45:18.745Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/listing-11/,https://witos323.sg-host.com/listing-12/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:46:08.747Z,rs_1769234717327_ogzmf126j,click,card_click,12258,R5289868,,,,,"{""property_id"":12258,""property_ref"":""R5289868""}",,https://witos323.sg-host.com/listing-11/,https://witos323.sg-host.com/listing-12/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:46:09.910Z,rs_1769234717327_ogzmf126j,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/middle-floor-apartment-for-sale-in-estepona-estepona-R5289868/,https://witos323.sg-host.com/listing-11/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:46:42.801Z,rs_1769234717327_ogzmf126j,search,search,,,,,,,[],,https://witos323.sg-host.com/listing-02/,https://witos323.sg-host.com/property/middle-floor-apartment-for-sale-in-estepona-estepona-R5289868/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:46:57.448Z,rs_1769234717327_ogzmf126j,click,card_click,12266,R5120467,,,,,"{""property_id"":12266,""property_ref"":""R5120467""}",,https://witos323.sg-host.com/listing-02/,https://witos323.sg-host.com/property/middle-floor-apartment-for-sale-in-estepona-estepona-R5289868/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T08:47:00.089Z,rs_1769234717327_ogzmf126j,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-nueva-andalucia-marbella-R5120467/,https://witos323.sg-host.com/listing-02/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
2026-01-28T09:37:11.108Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/ground-floor-apartment-for-sale-in-casares-casares-R5292115/,https://witos323.sg-host.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:08:33.342Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/ground-floor-apartment-for-sale-in-casares-casares-R5292115/,https://witos323.sg-host.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:08:45.600Z,rs_1769593031109_i2oxt2oaz,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/property/ground-floor-apartment-for-sale-in-casares-casares-R5292115/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:08:49.292Z,rs_1769593031109_i2oxt2oaz,click,card_click,12217,R3710570,,,,,"{""property_id"":12217,""property_ref"":""R3710570""}",,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/property/ground-floor-apartment-for-sale-in-casares-casares-R5292115/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:08:51.193Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-elviria-marbella-R3710570/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:09:03.190Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-elviria-marbella-R3710570/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:09:11.731Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-elviria-marbella-R3710570/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:13:31.692Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-elviria-marbella-R3710570/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:25:18.724Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-elviria-marbella-R3710570/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:45:40.673Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-elviria-marbella-R3710570/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-28T10:48:47.820Z,rs_1769593031109_i2oxt2oaz,view,property_view,12266,R5120467,"Nueva Andalucía",,"Detached Villa",3695000,"{""property_id"":12266,""property_ref"":""R5120467"",""property_type"":""Detached Villa"",""location"":""Nueva Andaluc\u00eda"",""price"":3695000}",,https://witos323.sg-host.com/property/detached-villa-for-sale-in-elviria-marbella-R3710570/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
